date,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,snowfall_sum,wind_speed_10m_max,year,month,day,season
2007-05-21,79.6,54.3,68.4,0.0,0.0,9.9,2007,5,21,Spring
2007-05-22,81.2,61.3,71.6,0.008,0.0,14.1,2007,5,22,Spring
2007-05-23,84.0,66.9,75.3,0.0,0.0,14.1,2007,5,23,Spring
2007-05-24,83.3,66.2,75.4,0.0,0.0,18.1,2007,5,24,Spring
2007-05-25,78.6,66.0,71.7,0.213,0.0,7.1,2007,5,25,Spring
2007-05-26,81.2,65.6,72.3,0.165,0.0,7.1,2007,5,26,Spring
2007-05-27,77.4,65.6,70.5,0.126,0.0,5.4,2007,5,27,Spring
2007-05-28,81.9,65.6,72.9,0.098,0.0,6.9,2007,5,28,Spring
2007-05-29,86.1,66.5,76.6,0.0,0.0,9.8,2007,5,29,Spring
2007-05-30,79.1,67.5,73.2,0.004,0.0,12.8,2007,5,30,Spring
2007-05-31,74.6,66.7,70.2,0.201,0.0,8.4,2007,5,31,Spring
2007-06-01,84.5,65.2,74.9,0.028,0.0,12.8,2007,6,1,Summer
2007-06-02,81.2,66.9,73.7,0.012,0.0,8.4,2007,6,2,Summer
2007-06-03,73.9,64.5,69.6,0.024,0.0,12.0,2007,6,3,Summer
2007-06-04,75.6,63.0,69.4,0.031,0.0,14.1,2007,6,4,Summer
2007-06-05,76.4,62.2,69.2,0.0,0.0,10.2,2007,6,5,Summer
2007-06-06,85.1,58.1,73.0,0.0,0.0,15.0,2007,6,6,Summer
2007-06-07,91.9,74.4,83.2,0.0,0.0,19.0,2007,6,7,Summer
2007-06-08,82.6,63.9,73.9,0.035,0.0,14.8,2007,6,8,Summer
2007-06-09,79.0,57.6,69.5,0.0,0.0,4.6,2007,6,9,Summer
2007-06-10,80.6,60.5,70.8,0.016,0.0,8.0,2007,6,10,Summer
2007-06-11,81.9,66.0,73.4,0.016,0.0,5.7,2007,6,11,Summer
2007-06-12,87.2,62.8,76.2,0.0,0.0,7.5,2007,6,12,Summer
2007-06-13,87.8,64.5,77.4,0.0,0.0,6.3,2007,6,13,Summer
2007-06-14,88.3,66.5,79.0,0.0,0.0,6.1,2007,6,14,Summer
2007-06-15,90.4,67.0,80.0,0.0,0.0,6.3,2007,6,15,Summer
2007-06-16,89.0,68.7,80.4,0.0,0.0,5.9,2007,6,16,Summer
2007-06-17,91.2,71.1,82.0,0.0,0.0,7.2,2007,6,17,Summer
2007-06-18,85.8,72.3,77.8,0.201,0.0,12.6,2007,6,18,Summer
2007-06-19,85.1,70.0,76.6,0.083,0.0,9.5,2007,6,19,Summer
2007-06-20,84.0,63.7,75.0,0.0,0.0,6.4,2007,6,20,Summer
2007-06-21,89.6,65.2,78.6,0.0,0.0,7.3,2007,6,21,Summer
2007-06-22,85.8,71.7,78.4,0.291,0.0,7.4,2007,6,22,Summer
2007-06-23,79.1,68.9,74.3,0.559,0.0,7.7,2007,6,23,Summer
2007-06-24,82.4,66.4,75.0,0.024,0.0,4.9,2007,6,24,Summer
2007-06-25,87.3,69.8,78.7,0.004,0.0,6.5,2007,6,25,Summer
2007-06-26,86.2,73.2,78.8,0.457,0.0,9.5,2007,6,26,Summer
2007-06-27,86.4,71.3,77.7,0.272,0.0,6.3,2007,6,27,Summer
2007-06-28,76.1,70.6,73.8,0.315,0.0,7.8,2007,6,28,Summer
2007-06-29,69.7,61.9,65.8,0.457,0.0,7.9,2007,6,29,Summer
2007-06-30,75.1,63.3,70.1,0.0,0.0,7.1,2007,6,30,Summer
2007-07-01,78.9,66.7,72.0,0.0,0.0,9.0,2007,7,1,Summer
2007-07-02,80.8,63.1,72.3,0.0,0.0,8.2,2007,7,2,Summer
2007-07-03,83.5,60.6,73.3,0.0,0.0,6.4,2007,7,3,Summer
2007-07-04,87.3,69.4,77.6,0.11,0.0,10.0,2007,7,4,Summer
2007-07-05,87.1,71.1,78.7,0.051,0.0,6.2,2007,7,5,Summer
2007-07-06,86.1,67.8,78.0,0.0,0.0,4.5,2007,7,6,Summer
2007-07-07,87.7,68.3,78.5,0.0,0.0,5.3,2007,7,7,Summer
2007-07-08,90.7,70.3,81.3,0.0,0.0,7.2,2007,7,8,Summer
2007-07-09,89.9,72.4,79.8,0.118,0.0,9.1,2007,7,9,Summer
2007-07-10,85.6,72.3,78.7,0.024,0.0,8.9,2007,7,10,Summer
2007-07-11,79.6,68.7,74.5,0.0,0.0,10.3,2007,7,11,Summer
2007-07-12,81.4,64.1,73.8,0.0,0.0,7.9,2007,7,12,Summer
2007-07-13,82.4,67.9,74.4,0.0,0.0,5.4,2007,7,13,Summer
2007-07-14,87.3,63.9,76.7,0.0,0.0,8.6,2007,7,14,Summer
2007-07-15,86.5,71.0,77.9,0.024,0.0,6.5,2007,7,15,Summer
2007-07-16,89.0,66.6,78.9,0.0,0.0,7.7,2007,7,16,Summer
2007-07-17,88.5,75.2,80.4,0.0,0.0,9.1,2007,7,17,Summer
2007-07-18,93.5,75.0,84.2,0.0,0.0,11.2,2007,7,18,Summer
2007-07-19,85.2,72.2,78.5,0.382,0.0,9.9,2007,7,19,Summer
2007-07-20,77.6,62.6,70.4,0.0,0.0,9.2,2007,7,20,Summer
2007-07-21,79.0,61.0,70.5,0.0,0.0,7.0,2007,7,21,Summer
2007-07-22,79.9,62.4,71.8,0.0,0.0,6.1,2007,7,22,Summer
2007-07-23,82.3,61.6,73.1,0.0,0.0,7.0,2007,7,23,Summer
2007-07-24,83.5,62.7,74.4,0.0,0.0,8.2,2007,7,24,Summer
2007-07-25,85.2,64.4,76.0,0.0,0.0,7.0,2007,7,25,Summer
2007-07-26,88.9,69.0,79.8,0.0,0.0,7.0,2007,7,26,Summer
2007-07-27,90.3,75.5,80.2,0.059,0.0,10.1,2007,7,27,Summer
2007-07-28,86.1,72.0,79.1,0.0,0.0,7.4,2007,7,28,Summer
2007-07-29,84.6,71.8,78.0,0.008,0.0,7.4,2007,7,29,Summer
2007-07-30,87.2,67.0,77.7,0.0,0.0,7.4,2007,7,30,Summer
2007-07-31,90.0,68.8,79.8,0.0,0.0,7.7,2007,7,31,Summer
2007-08-01,91.1,70.0,81.5,0.0,0.0,5.1,2007,8,1,Summer
2007-08-02,92.6,71.1,83.0,0.0,0.0,4.8,2007,8,2,Summer
2007-08-03,92.9,74.5,84.2,0.0,0.0,3.4,2007,8,3,Summer
2007-08-04,92.2,74.7,82.7,0.091,0.0,6.4,2007,8,4,Summer
2007-08-05,95.5,78.0,86.5,0.0,0.0,11.8,2007,8,5,Summer
2007-08-06,93.5,79.4,86.8,0.0,0.0,8.9,2007,8,6,Summer
2007-08-07,97.9,80.2,88.9,0.0,0.0,9.2,2007,8,7,Summer
2007-08-08,97.3,80.9,88.5,0.008,0.0,8.0,2007,8,8,Summer
2007-08-09,93.5,81.0,87.1,0.008,0.0,9.1,2007,8,9,Summer
2007-08-10,94.2,74.6,84.2,0.0,0.0,6.3,2007,8,10,Summer
2007-08-11,95.7,73.4,84.9,0.0,0.0,6.8,2007,8,11,Summer
2007-08-12,99.8,76.9,88.4,0.0,0.0,7.0,2007,8,12,Summer
2007-08-13,95.1,79.2,86.2,0.008,0.0,7.4,2007,8,13,Summer
2007-08-14,100.7,75.0,87.8,0.0,0.0,6.9,2007,8,14,Summer
2007-08-15,101.6,77.7,90.1,0.0,0.0,8.6,2007,8,15,Summer
2007-08-16,96.3,78.6,85.9,0.039,0.0,8.9,2007,8,16,Summer
2007-08-17,90.3,74.3,82.4,0.0,0.0,7.0,2007,8,17,Summer
2007-08-18,90.3,72.3,81.2,0.0,0.0,9.9,2007,8,18,Summer
2007-08-19,91.0,77.8,82.7,0.165,0.0,10.3,2007,8,19,Summer
2007-08-20,78.4,75.0,76.8,0.579,0.0,11.2,2007,8,20,Summer
2007-08-21,90.9,73.7,82.3,0.043,0.0,11.4,2007,8,21,Summer
2007-08-22,90.9,76.3,83.4,0.0,0.0,9.9,2007,8,22,Summer
2007-08-23,93.1,76.5,84.9,0.0,0.0,13.0,2007,8,23,Summer
2007-08-24,89.8,74.3,80.9,0.587,0.0,13.1,2007,8,24,Summer
2007-08-25,82.4,71.3,75.8,0.236,0.0,8.4,2007,8,25,Summer
2007-08-26,83.2,64.7,74.6,0.0,0.0,6.6,2007,8,26,Summer
2007-08-27,89.5,66.8,78.1,0.0,0.0,6.9,2007,8,27,Summer
2007-08-28,93.7,70.6,82.8,0.0,0.0,6.5,2007,8,28,Summer
2007-08-29,93.2,71.0,82.0,0.0,0.0,8.5,2007,8,29,Summer
2007-08-30,83.8,71.2,76.7,0.0,0.0,9.3,2007,8,30,Summer
2007-08-31,82.3,62.7,72.6,0.0,0.0,8.5,2007,8,31,Summer
2007-09-01,83.8,62.3,73.0,0.0,0.0,6.9,2007,9,1,Fall
2007-09-02,87.5,62.9,75.6,0.0,0.0,5.7,2007,9,2,Fall
2007-09-03,91.7,66.5,79.4,0.0,0.0,4.9,2007,9,3,Fall
2007-09-04,91.3,67.7,80.7,0.0,0.0,5.5,2007,9,4,Fall
2007-09-05,85.6,72.9,77.4,0.146,0.0,9.4,2007,9,5,Fall
2007-09-06,77.9,70.5,74.3,0.331,0.0,13.7,2007,9,6,Fall
2007-09-07,82.5,71.6,77.1,0.13,0.0,15.0,2007,9,7,Fall
2007-09-08,77.7,71.2,73.5,0.929,0.0,4.5,2007,9,8,Fall
2007-09-09,84.0,66.6,74.8,0.0,0.0,7.8,2007,9,9,Fall
2007-09-10,84.1,65.2,74.0,0.035,0.0,15.0,2007,9,10,Fall
2007-09-11,74.9,58.3,66.1,0.02,0.0,12.8,2007,9,11,Fall
2007-09-12,71.5,54.7,63.5,0.0,0.0,7.5,2007,9,12,Fall
2007-09-13,80.5,54.8,68.1,0.0,0.0,7.2,2007,9,13,Fall
2007-09-14,70.4,55.7,65.0,0.0,0.0,12.7,2007,9,14,Fall
2007-09-15,63.6,49.2,56.4,0.0,0.0,9.5,2007,9,15,Fall
2007-09-16,72.5,54.1,62.8,0.0,0.0,9.0,2007,9,16,Fall
2007-09-17,84.6,64.3,73.5,0.0,0.0,11.0,2007,9,17,Fall
2007-09-18,86.9,66.8,76.9,0.0,0.0,11.2,2007,9,18,Fall
2007-09-19,87.6,69.2,77.9,0.008,0.0,8.8,2007,9,19,Fall
2007-09-20,87.1,68.8,78.2,0.0,0.0,5.7,2007,9,20,Fall
2007-09-21,87.0,67.6,77.7,0.0,0.0,8.5,2007,9,21,Fall
2007-09-22,81.6,70.1,75.6,0.0,0.0,7.0,2007,9,22,Fall
2007-09-23,89.2,68.9,79.4,0.0,0.0,10.8,2007,9,23,Fall
2007-09-24,87.4,73.6,79.3,0.024,0.0,12.5,2007,9,24,Fall
2007-09-25,80.0,72.9,76.2,0.031,0.0,11.7,2007,9,25,Fall
2007-09-26,72.9,64.4,68.9,0.024,0.0,7.8,2007,9,26,Fall
2007-09-27,79.9,60.0,70.1,0.012,0.0,6.2,2007,9,27,Fall
2007-09-28,80.9,59.2,69.9,0.0,0.0,5.9,2007,9,28,Fall
2007-09-29,80.7,60.5,70.1,0.0,0.0,10.4,2007,9,29,Fall
2007-09-30,84.5,61.2,72.8,0.071,0.0,13.8,2007,9,30,Fall
2007-10-01,78.0,61.6,69.8,0.055,0.0,14.7,2007,10,1,Fall
2007-10-02,84.0,61.6,72.8,0.157,0.0,13.3,2007,10,2,Fall
2007-10-03,76.9,62.9,69.1,0.657,0.0,10.4,2007,10,3,Fall
2007-10-04,83.4,62.1,73.0,0.0,0.0,9.4,2007,10,4,Fall
2007-10-05,85.4,69.0,76.8,0.0,0.0,9.2,2007,10,5,Fall
2007-10-06,85.4,70.8,78.1,0.0,0.0,8.1,2007,10,6,Fall
2007-10-07,86.7,71.2,78.6,0.0,0.0,7.9,2007,10,7,Fall
2007-10-08,82.4,70.1,75.8,0.047,0.0,10.2,2007,10,8,Fall
2007-10-09,79.3,60.1,69.4,0.0,0.0,11.8,2007,10,9,Fall
2007-10-10,64.7,51.5,56.3,0.0,0.0,13.7,2007,10,10,Fall
2007-10-11,61.5,48.6,54.5,0.0,0.0,9.1,2007,10,11,Fall
2007-10-12,59.7,45.5,52.9,0.0,0.0,4.5,2007,10,12,Fall
2007-10-13,64.6,50.6,58.8,0.008,0.0,7.5,2007,10,13,Fall
2007-10-14,77.1,57.4,66.4,0.0,0.0,9.0,2007,10,14,Fall
2007-10-15,73.7,59.7,64.6,0.067,0.0,12.1,2007,10,15,Fall
2007-10-16,70.2,56.8,62.0,0.008,0.0,12.2,2007,10,16,Fall
2007-10-17,68.9,54.6,63.0,1.256,0.0,14.1,2007,10,17,Fall
2007-10-18,79.7,63.2,71.2,0.126,0.0,19.0,2007,10,18,Fall
2007-10-19,65.2,55.7,60.3,0.0,0.0,16.8,2007,10,19,Fall
2007-10-20,76.8,51.3,63.3,0.0,0.0,15.2,2007,10,20,Fall
2007-10-21,78.5,63.0,69.0,0.0,0.0,16.2,2007,10,21,Fall
2007-10-22,69.2,49.4,58.8,0.079,0.0,15.0,2007,10,22,Fall
2007-10-23,59.1,46.5,51.6,0.094,0.0,14.6,2007,10,23,Fall
2007-10-24,56.5,47.9,51.6,0.0,0.0,14.9,2007,10,24,Fall
2007-10-25,51.8,44.0,47.8,0.181,0.0,14.8,2007,10,25,Fall
2007-10-26,53.2,48.4,50.8,0.268,0.0,8.7,2007,10,26,Fall
2007-10-27,62.0,48.5,54.4,0.0,0.0,12.4,2007,10,27,Fall
2007-10-28,57.6,41.0,48.7,0.0,0.0,8.1,2007,10,28,Fall
2007-10-29,59.7,39.5,49.3,0.0,0.0,6.6,2007,10,29,Fall
2007-10-30,65.6,42.8,53.6,0.0,0.0,11.0,2007,10,30,Fall
2007-10-31,67.1,49.4,56.5,0.0,0.0,12.7,2007,10,31,Fall
2007-11-01,55.0,39.5,47.1,0.0,0.0,9.8,2007,11,1,Fall
2007-11-02,58.2,35.4,47.8,0.0,0.0,4.3,2007,11,2,Fall
2007-11-03,56.9,41.9,48.1,0.0,0.0,8.9,2007,11,3,Fall
2007-11-04,60.5,42.4,50.4,0.0,0.0,12.2,2007,11,4,Fall
2007-11-05,63.8,44.2,52.6,0.0,0.0,16.4,2007,11,5,Fall
2007-11-06,45.8,35.4,40.5,0.0,0.0,14.7,2007,11,6,Fall
2007-11-07,46.0,29.9,38.5,0.0,0.0,9.4,2007,11,7,Fall
2007-11-08,58.5,39.2,47.7,0.0,0.0,9.1,2007,11,8,Fall
2007-11-09,54.9,39.0,46.5,0.0,0.0,8.6,2007,11,9,Fall
2007-11-10,53.5,34.9,44.7,0.0,0.0,12.3,2007,11,10,Fall
2007-11-11,68.6,48.1,57.4,0.0,0.0,12.2,2007,11,11,Fall
2007-11-12,65.6,56.7,61.3,0.795,0.0,11.4,2007,11,12,Fall
2007-11-13,62.8,48.2,57.1,0.024,0.0,10.0,2007,11,13,Fall
2007-11-14,59.4,46.6,54.6,0.0,0.0,15.0,2007,11,14,Fall
2007-11-15,45.7,35.5,41.2,0.0,0.0,16.0,2007,11,15,Fall
2007-11-16,51.3,31.3,41.3,0.0,0.0,10.8,2007,11,16,Fall
2007-11-17,59.9,39.1,47.9,0.0,0.0,8.1,2007,11,17,Fall
2007-11-18,48.8,37.6,43.6,0.0,0.0,9.4,2007,11,18,Fall
2007-11-19,69.3,44.6,58.0,0.0,0.0,13.5,2007,11,19,Fall
2007-11-20,70.5,55.7,62.3,0.0,0.0,12.9,2007,11,20,Fall
2007-11-21,64.3,36.8,50.6,0.874,0.0,14.8,2007,11,21,Fall
2007-11-22,37.5,33.2,35.6,0.008,0.0,13.8,2007,11,22,Fall
2007-11-23,35.7,27.6,31.9,0.0,0.0,8.6,2007,11,23,Fall
2007-11-24,40.9,28.8,33.7,0.0,0.0,5.2,2007,11,24,Fall
2007-11-25,36.5,29.0,33.7,0.083,0.0,4.5,2007,11,25,Fall
2007-11-26,38.3,33.2,36.2,0.331,0.0,9.8,2007,11,26,Fall
2007-11-27,47.4,27.8,37.6,0.0,0.0,9.2,2007,11,27,Fall
2007-11-28,56.6,37.0,45.7,0.0,0.0,15.6,2007,11,28,Fall
2007-11-29,41.9,28.8,35.2,0.0,0.0,13.9,2007,11,29,Fall
2007-11-30,42.7,29.6,35.1,0.0,0.0,8.3,2007,11,30,Fall
2007-12-01,52.4,28.1,38.6,0.028,0.0,16.5,2007,12,1,Winter
2007-12-02,62.6,28.7,48.0,0.335,0.0,17.4,2007,12,2,Winter
2007-12-03,36.4,24.5,29.7,0.0,0.0,15.0,2007,12,3,Winter
2007-12-04,41.1,27.9,34.5,0.012,0.0,7.8,2007,12,4,Winter
2007-12-05,41.0,25.0,33.8,0.02,0.0,16.1,2007,12,5,Winter
2007-12-06,33.4,23.3,28.2,0.287,2.012,8.7,2007,12,6,Winter
2007-12-07,35.7,29.2,32.4,0.051,0.138,6.3,2007,12,7,Winter
2007-12-08,33.2,31.1,32.2,0.087,0.0,10.1,2007,12,8,Winter
2007-12-09,32.8,28.7,31.4,0.118,0.0,6.8,2007,12,9,Winter
2007-12-10,32.3,27.9,30.1,0.098,0.0,6.4,2007,12,10,Winter
2007-12-11,48.7,32.8,38.5,0.571,0.0,9.9,2007,12,11,Winter
2007-12-12,36.9,30.6,33.8,0.071,0.0,9.5,2007,12,12,Winter
2007-12-13,35.1,29.7,32.3,0.035,0.0,10.4,2007,12,13,Winter
2007-12-14,36.4,24.8,30.3,0.0,0.0,8.2,2007,12,14,Winter
2007-12-15,31.7,27.9,29.7,0.492,3.445,12.9,2007,12,15,Winter
2007-12-16,27.8,17.0,22.9,0.059,0.441,16.5,2007,12,16,Winter
2007-12-17,33.2,3.5,19.9,0.0,0.0,8.6,2007,12,17,Winter
2007-12-18,42.7,25.8,33.5,0.0,0.0,10.6,2007,12,18,Winter
2007-12-19,37.7,23.9,31.4,0.0,0.0,7.6,2007,12,19,Winter
2007-12-20,44.2,34.0,39.6,0.02,0.0,10.9,2007,12,20,Winter
2007-12-21,49.5,41.3,44.7,0.0,0.0,11.3,2007,12,21,Winter
2007-12-22,54.0,48.3,51.0,0.382,0.0,16.0,2007,12,22,Winter
2007-12-23,42.4,25.1,28.6,0.094,0.22,20.2,2007,12,23,Winter
2007-12-24,39.1,27.4,31.4,0.0,0.0,11.7,2007,12,24,Winter
2007-12-25,47.3,25.8,35.2,0.0,0.0,7.8,2007,12,25,Winter
2007-12-26,46.7,27.8,36.6,0.138,0.0,6.0,2007,12,26,Winter
2007-12-27,38.6,33.8,35.8,0.028,0.0,6.7,2007,12,27,Winter
2007-12-28,41.9,32.3,37.4,0.11,0.0,14.7,2007,12,28,Winter
2007-12-29,37.4,27.8,31.7,0.0,0.0,10.1,2007,12,29,Winter
2007-12-30,42.5,29.9,34.7,0.0,0.0,9.8,2007,12,30,Winter
2007-12-31,42.2,26.4,33.3,0.0,0.0,15.7,2007,12,31,Winter
2008-01-01,26.2,12.5,21.4,0.0,0.0,20.2,2008,1,1,Winter
2008-01-02,20.5,9.1,14.2,0.0,0.0,14.7,2008,1,2,Winter
2008-01-03,31.4,14.0,22.0,0.0,0.0,12.0,2008,1,3,Winter
2008-01-04,41.3,25.6,33.3,0.0,0.0,13.7,2008,1,4,Winter
2008-01-05,52.2,37.5,46.4,0.031,0.0,14.2,2008,1,5,Winter
2008-01-06,65.3,53.0,58.9,0.0,0.0,15.8,2008,1,6,Winter
2008-01-07,68.1,58.6,61.8,0.693,0.0,18.0,2008,1,7,Winter
2008-01-08,63.2,38.5,54.0,0.815,0.0,18.2,2008,1,8,Winter
2008-01-09,44.5,31.7,37.7,0.0,0.0,10.9,2008,1,9,Winter
2008-01-10,47.0,34.7,40.0,0.071,0.0,14.6,2008,1,10,Winter
2008-01-11,40.2,30.2,35.4,0.0,0.0,14.0,2008,1,11,Winter
2008-01-12,50.0,30.1,38.1,0.0,0.0,9.9,2008,1,12,Winter
2008-01-13,33.0,27.6,30.1,0.0,0.0,12.0,2008,1,13,Winter
2008-01-14,30.8,20.1,27.7,0.0,0.0,12.2,2008,1,14,Winter
2008-01-15,32.2,17.9,24.3,0.0,0.0,9.6,2008,1,15,Winter
2008-01-16,42.2,27.3,32.8,0.0,0.0,10.7,2008,1,16,Winter
2008-01-17,35.9,23.3,29.9,0.039,0.165,14.1,2008,1,17,Winter
2008-01-18,38.3,16.9,26.5,0.0,0.0,12.1,2008,1,18,Winter
2008-01-19,16.2,6.3,11.4,0.0,0.0,13.3,2008,1,19,Winter
2008-01-20,20.1,6.6,13.5,0.0,0.0,8.1,2008,1,20,Winter
2008-01-21,38.3,16.8,27.0,0.028,0.22,13.3,2008,1,21,Winter
2008-01-22,32.7,19.5,26.8,0.024,0.193,12.9,2008,1,22,Winter
2008-01-23,35.0,15.2,24.1,0.0,0.0,12.6,2008,1,23,Winter
2008-01-24,19.8,4.9,13.1,0.0,0.0,13.8,2008,1,24,Winter
2008-01-25,28.4,11.4,20.2,0.028,0.248,9.5,2008,1,25,Winter
2008-01-26,46.3,25.2,32.8,0.0,0.0,11.0,2008,1,26,Winter
2008-01-27,50.6,26.0,35.9,0.0,0.0,9.0,2008,1,27,Winter
2008-01-28,50.3,32.3,41.1,0.024,0.0,17.9,2008,1,28,Winter
2008-01-29,61.4,18.2,41.8,0.272,0.11,23.6,2008,1,29,Winter
2008-01-30,27.9,12.9,20.4,0.0,0.0,16.8,2008,1,30,Winter
2008-01-31,30.5,24.2,25.7,0.295,2.067,11.2,2008,1,31,Winter
2008-02-01,30.7,20.7,24.5,0.248,1.736,14.0,2008,2,1,Winter
2008-02-02,43.1,20.2,29.7,0.0,0.0,9.6,2008,2,2,Winter
2008-02-03,45.3,20.8,34.2,0.339,0.0,9.9,2008,2,3,Winter
2008-02-04,62.9,40.6,52.8,0.445,0.0,13.0,2008,2,4,Winter
2008-02-05,59.2,36.9,43.5,1.004,0.0,10.3,2008,2,5,Winter
2008-02-06,36.9,30.2,33.4,0.138,0.22,17.0,2008,2,6,Winter
2008-02-07,36.9,29.3,31.9,0.0,0.0,8.9,2008,2,7,Winter
2008-02-08,47.6,29.4,37.6,0.016,0.0,11.7,2008,2,8,Winter
2008-02-09,51.5,29.7,38.0,0.0,0.0,14.0,2008,2,9,Winter
2008-02-10,27.9,12.6,17.9,0.0,0.0,14.4,2008,2,10,Winter
2008-02-11,21.7,12.0,17.6,0.059,0.496,9.2,2008,2,11,Winter
2008-02-12,24.3,16.5,22.0,0.035,0.303,12.1,2008,2,12,Winter
2008-02-13,30.9,14.6,21.9,0.0,0.0,10.1,2008,2,13,Winter
2008-02-14,48.1,22.5,33.8,0.0,0.0,13.5,2008,2,14,Winter
2008-02-15,33.9,24.2,29.0,0.0,0.0,11.8,2008,2,15,Winter
2008-02-16,36.6,23.8,30.4,0.102,0.0,9.7,2008,2,16,Winter
2008-02-17,50.4,33.5,41.8,0.756,0.0,20.1,2008,2,17,Winter
2008-02-18,33.6,18.8,30.0,0.008,0.11,19.8,2008,2,18,Winter
2008-02-19,31.3,15.0,22.9,0.0,0.0,12.7,2008,2,19,Winter
2008-02-20,28.0,17.9,22.6,0.0,0.0,14.7,2008,2,20,Winter
2008-02-21,24.9,18.1,21.6,0.236,1.461,9.9,2008,2,21,Winter
2008-02-22,27.1,22.0,24.4,0.075,0.579,7.4,2008,2,22,Winter
2008-02-23,36.9,19.3,26.5,0.0,0.0,6.4,2008,2,23,Winter
2008-02-24,37.8,24.8,31.2,0.091,0.689,6.1,2008,2,24,Winter
2008-02-25,45.0,29.0,36.2,0.264,0.0,11.5,2008,2,25,Winter
2008-02-26,35.9,24.5,30.9,0.091,0.441,17.6,2008,2,26,Winter
2008-02-27,33.5,23.7,26.7,0.0,0.0,12.5,2008,2,27,Winter
2008-02-28,39.8,22.2,30.6,0.02,0.193,10.5,2008,2,28,Winter
2008-02-29,49.2,32.0,39.1,0.0,0.0,13.2,2008,2,29,Winter
2008-03-01,55.8,29.1,42.2,0.0,0.0,13.2,2008,3,1,Spring
2008-03-02,71.6,42.9,56.3,0.031,0.0,17.1,2008,3,2,Spring
2008-03-03,60.6,25.8,39.4,0.669,1.157,17.2,2008,3,3,Spring
2008-03-04,32.0,24.7,27.9,0.437,3.087,14.6,2008,3,4,Spring
2008-03-05,41.2,17.4,29.1,0.0,0.0,8.1,2008,3,5,Spring
2008-03-06,34.8,21.8,28.6,0.0,0.0,10.8,2008,3,6,Spring
2008-03-07,34.7,24.3,29.2,0.0,0.0,15.2,2008,3,7,Spring
2008-03-08,30.2,15.0,22.1,0.0,0.0,11.4,2008,3,8,Spring
2008-03-09,43.6,15.6,31.4,0.0,0.0,7.1,2008,3,9,Spring
2008-03-10,40.6,26.9,33.3,0.0,0.0,8.8,2008,3,10,Spring
2008-03-11,52.3,25.1,38.2,0.0,0.0,10.0,2008,3,11,Spring
2008-03-12,64.6,31.8,49.2,0.0,0.0,11.1,2008,3,12,Spring
2008-03-13,59.3,39.5,48.7,0.256,0.0,9.8,2008,3,13,Spring
2008-03-14,58.7,42.6,49.2,0.071,0.0,7.9,2008,3,14,Spring
2008-03-15,50.3,37.4,44.5,0.067,0.0,12.0,2008,3,15,Spring
2008-03-16,46.8,34.5,40.6,0.0,0.0,9.0,2008,3,16,Spring
2008-03-17,47.9,39.5,43.2,0.425,0.0,12.8,2008,3,17,Spring
2008-03-18,55.7,43.7,50.1,2.551,0.0,9.8,2008,3,18,Spring
2008-03-19,48.9,37.0,41.6,0.634,0.0,15.0,2008,3,19,Spring
2008-03-20,58.7,33.4,46.9,0.0,0.0,11.9,2008,3,20,Spring
2008-03-21,66.0,45.7,54.1,0.004,0.0,17.7,2008,3,21,Spring
2008-03-22,45.6,34.1,39.3,0.0,0.0,13.0,2008,3,22,Spring
2008-03-23,42.1,30.1,35.8,0.024,0.193,11.9,2008,3,23,Spring
2008-03-24,45.8,26.8,36.8,0.0,0.0,14.0,2008,3,24,Spring
2008-03-25,60.4,38.2,48.6,0.0,0.0,16.1,2008,3,25,Spring
2008-03-26,59.3,38.2,48.1,0.85,0.0,8.3,2008,3,26,Spring
2008-03-27,54.2,38.1,46.6,1.039,0.0,14.0,2008,3,27,Spring
2008-03-28,50.1,35.0,41.3,0.0,0.0,12.0,2008,3,28,Spring
2008-03-29,53.4,31.4,42.9,0.0,0.0,11.0,2008,3,29,Spring
2008-03-30,58.4,44.9,50.9,0.488,0.0,10.5,2008,3,30,Spring
2008-03-31,66.8,58.9,61.2,0.992,0.0,19.5,2008,3,31,Spring
2008-04-01,53.8,38.6,45.3,0.012,0.0,15.0,2008,4,1,Spring
2008-04-02,54.5,32.1,43.8,0.0,0.0,8.3,2008,4,2,Spring
2008-04-03,51.5,40.3,45.2,0.654,0.0,10.4,2008,4,3,Spring
2008-04-04,50.5,40.5,45.9,0.028,0.0,10.4,2008,4,4,Spring
2008-04-05,60.2,33.3,48.3,0.0,0.0,6.8,2008,4,5,Spring
2008-04-06,65.0,42.2,53.8,0.0,0.0,10.5,2008,4,6,Spring
2008-04-07,62.8,48.6,54.7,0.0,0.0,8.9,2008,4,7,Spring
2008-04-08,65.7,45.6,54.0,0.205,0.0,14.5,2008,4,8,Spring
2008-04-09,60.2,39.1,49.3,0.0,0.0,12.8,2008,4,9,Spring
2008-04-10,68.0,50.3,59.9,2.224,0.0,20.9,2008,4,10,Spring
2008-04-11,60.0,43.1,53.1,0.0,0.0,20.5,2008,4,11,Spring
2008-04-12,42.2,36.6,39.5,0.047,0.0,16.3,2008,4,12,Spring
2008-04-13,45.5,35.2,40.0,0.035,0.0,12.5,2008,4,13,Spring
2008-04-14,51.1,34.0,42.1,0.0,0.0,9.4,2008,4,14,Spring
2008-04-15,58.6,32.5,46.6,0.0,0.0,13.6,2008,4,15,Spring
